2190	водилися	3	0.0
2191	поднималася	3	0.0
2192	кречет	3	0.0
2193	покаяться	3	0.0
2194	мо́лодец	3	0.0
2195	убит	3	0.0
2196	жената	3	0.0
2197	богата	3	0.0
2198	каза́ка	3	0.0
2199	обирать	3	0.0
2200	проезживать	3	0.0
2201	стававать	3	0.0
2202	стольнё	3	0.0
2203	грамотка	3	0.0
2204	вязать	3	0.0
2205	молодецкоя	3	0.0
2206	ругаться	3	0.0
2207	на…	3	0.0
2208	помочь	3	0.0
2209	бурзамецкий	3	0.0
2210	заскакивать	3	0.0
2211	заплывчивый	3	0.0
2212	поленица	3	0.0
2213	разорить	3	0.0
2214	чернедь	3	0.0
2215	поразмахивать	3	0.0
2216	стрелецкий	3	0.0
2217	широкиима	3	0.0
2218	княженецкиима	3	0.0
2219	хмельный	3	0.0
2220	напиточки	3	0.0
2221	доспех	3	0.0
2222	татарскиима	3	0.0
2223	покрик	3	0.0
2224	спуститься	3	0.0
2225	белояров	3	0.0
2226	повыздын	3	0.0
2227	повыздынуть	3	0.0
2228	богатырскиима	3	0.0
2229	пролететь	3	0.0
2230	попроведать	3	0.0
2231	илейко	3	0.0
2232	кипарисный	3	0.0
2233	деревце	3	0.0
2234	утая	3	0.0
2235	печатныий	3	0.0
2236	головища	3	0.0
2237	лохалище	3	0.0
2238	глазище	3	0.0
2239	чашискать	3	0.0
2240	рожа	3	0.0
2241	разувать	3	0.0
2242	каликушка	3	0.0
2243	выть	3	0.0
2244	выслужить	3	0.0
2245	местечко	3	0.0
2246	ишш	3	0.0
2247	царишш	3	0.0
2248	тотарьский	3	0.0
2249	тотарьск	3	0.0
2250	ёрлычко	3	0.0
2251	кухня	3	0.0
2252	кий	3	0.0
2253	окошецько	3	0.0
2254	милостинка	3	0.0
2255	идолишш	3	0.0
2256	кина́ть	3	0.0
2257	плечко	3	0.0
2258	ушко	3	0.0
2259	карачаров	3	0.0
2260	пехота	3	0.0
2261	добро́м	3	0.0
2262	черниговск	3	0.0
2263	черноя	3	0.0
2264	покляпый	3	0.0
2265	речка	3	0.0
2266	свистать	3	0.0
2267	злодей	3	0.0
2268	посвист	3	0.0
2269	травушка	3	0.0
2270	мурава	3	0.0
2271	лазоревый	3	0.0
2272	спотыкаться	3	0.0
2273	выбить	3	0.0
2274	зятево	3	0.0
2275	араратскиима	3	0.0
2276	сидень	3	0.0
2277	посвистывать	3	0.0
2278	обжа	3	0.0
2279	вокруг	3	0.0
2280	вертеть	3	0.0
2281	поплавать	2	0.0
2282	бусла	2	0.0
2283	ет	2	0.0
2284	поговаривать	2	0.0
2285	дворянский	2	0.0
2286	сударыня	2	0.0
2287	искупатися	2	0.0
2288	коли	2	0.0
2289	великова	2	0.0
2290	запас	2	0.0
2291	оружие	2	0.0
2292	встреча	2	0.0
2293	битый	2	0.0
2294	грабленый	2	0.0
2295	старость	2	0.0
2296	прямов	2	0.0
2297	прямая	2	0.0
2298	грабить	2	0.0
2299	чох	2	0.0
2300	пнуть	2	0.0
2301	побрасовать	2	0.0
2302	валятися	2	0.0
2303	сорочинския	2	0.0
2304	плюнуть	2	0.0
2305	топор	2	0.0
2306	аршин	2	0.0
2307	караульщик	2	0.0
2308	дожидаться	2	0.0
2309	страх	2	0.0
2310	откушать	2	0.0
2311	кланеться	2	0.0
2312	провожатов	2	0.0
2313	ердать	2	0.0
2314	здравие	2	0.0
2315	считаючи	2	0.0
2316	купатися	2	0.0
2317	побывать	2	0.0
2318	провещиться	2	0.0
2319	взойти	2	0.0
2320	разбежаться	2	0.0
2321	прочитать	2	0.0
2322	ныне	2	0.0
2323	подвал	2	0.0
2324	глубокия	2	0.0
2325	буславьюшка	2	0.0
2326	живучиться	2	0.0
2327	сутулиться	2	0.0
2328	наквасити	2	0.0
2329	желанный	2	0.0
2330	улушко	2	0.0
2331	обидеть	2	0.0
2332	прибирать	2	0.0
2333	ярлычок	2	0.0
2334	привязывать	2	0.0
2335	господин	2	0.0
2336	слюбилися	2	0.0
2337	похаживатить	2	0.0
2338	перемахнуть	2	0.0
2339	хомушка	2	0.0
2340	горбатенький	2	0.0
2341	напиток	2	0.0
2342	слушаться	2	0.0
2343	тронуться	2	0.0
2344	лавочка	2	0.0
2345	пестно	2	0.0
2346	попихнуть	2	0.0
2347	разбежалисить	2	0.0
2348	коста	2	0.0
2349	приложить	2	0.0
2350	клеточка	2	0.0
2351	запечалиться	2	0.0
2352	коромыселко	2	0.0
2353	бродить	2	0.0
2354	отпереть	2	0.0
2355	курень	2	0.0
2356	попархивать	2	0.0
2357	наскакивать	2	0.0
2358	навстрет	2	0.0
2359	играться	2	0.0
2360	старичистый	2	0.0
2361	пилигримище	2	0.0
2362	против	2	0.0
2363	закликать	2	0.0
2364	садке́	2	0.0
2365	ловить	2	0.0
2366	барыш	2	0.0
2367	новгородскиий	2	0.0
2368	молодечество	2	0.0
2369	батюшкома	2	0.0
2370	похвалятися	2	0.0
2371	денежка	2	0.0
2372	раным	2	0.0
2373	вдвойне	2	0.0
2374	принавезти	2	0.0
2375	принаполнить	2	0.0
2376	выкупать	2	0.0
2377	втройне	2	0.0
2378	московский	2	0.0
2379	выкупить	2	0.0
2380	черлёныий	2	0.0
2381	нева	2	0.0
2382	застояться	2	0.0
2383	плачивать	2	0.0
2384	вольжан	2	0.0
2385	плыть	2	0.0
2386	вольжаный	2	0.0
2387	чернилицо	2	0.0
2388	вальяжный	2	0.0
2389	лист	2	0.0
2390	гербовый	2	0.0
2391	именьице	2	0.0
2392	отписывать	2	0.0
2393	нищий	2	0.0
2394	братия	2	0.0
2395	гусли	2	0.0
2396	свалиться	2	0.0
2397	страшно	2	0.0
2398	страсть	2	0.0
2399	заснуть	2	0.0
2400	проснуться	2	0.0
2401	сквозь	2	0.0
2402	куча	2	0.0
2403	плясать	2	0.0
2404	поутру	2	0.0
2405	красныий	2	0.0
2406	первать	2	0.0
2407	кряж	2	0.0
2408	зрадова́лася	2	0.0
2409	повыгрузить	2	0.0
2410	пустынь	2	0.0
2411	ефимьева	2	0.0
2412	начинать	2	0.0
2413	един	2	0.0
2414	господень	2	0.0
2415	нетленный	2	0.0
2416	риза	2	0.0
2417	проведать	2	0.0
2418	податамание	2	0.0
2419	сверх	2	0.0
2420	уточка	2	0.0
2421	спиря	2	0.0
2422	сема	2	0.0
2423	прошать	2	0.0
2424	завозный	2	0.0
2425	деньга	2	0.0
2426	заяц	2	0.0
2427	наделить	2	0.0
2428	недолго	2	0.0
2429	верхи	2	0.0
2430	горница	2	0.0
2431	испужалася	2	0.0
2432	михайлов	2	0.0
2433	поджать	2	0.0
2434	убраный	2	0.0
2435	медяный	2	0.0
2436	уговариватить	2	0.0
2437	перехожиий	2	0.0
2438	вечеры	2	0.0
2439	забавный	2	0.0
2440	спальня	2	0.0
2441	запихать	2	0.0
2442	догадливый	2	0.0
2443	распороть	2	0.0
2444	познать	2	0.0
2445	настигнуть	2	0.0
2446	вежство	2	0.0
2447	даваться	2	0.0
2448	пригодилася	2	0.0
2449	закопать	2	0.0
2450	захворать	2	0.0
2451	помолилися	2	0.0
2452	ужо	2	0.0
2453	угодить	2	0.0
2454	обойти	2	0.0
2455	махать	2	0.0
2456	поцеловалисить	2	0.0
2457	выскакивать	2	0.0
2458	гнездо	2	0.0
2459	клюшник	2	0.0
2460	ларешник	2	0.0
2461	поздравствовать	2	0.0
2462	напрасный	2	0.0
2463	дунуть	2	0.0
2464	пропасть	2	0.0
2465	потешатися	2	0.0
2466	пожить	2	0.0
2467	убиралася	2	0.0
2468	сором	2	0.0
2469	грех	2	0.0
2470	показать	2	0.0
2471	апракс	2	0.0
2472	навеселе	2	0.0
2473	крылечко	2	0.0
2474	замётывать	2	0.0
2475	тетивка	2	0.0
2476	повыловить	2	0.0
2477	куса	2	0.0
2478	корысть	2	0.0
2479	нимый	2	0.0
2480	покрой	2	0.0
2481	чеснок	2	0.0
2482	повырвать	2	0.0
2483	капуста	2	0.0
2484	обезвичить	2	0.0
2485	довести	2	0.0
2486	красных	2	0.0
2487	опозорить	2	0.0
2488	боярыня	2	0.0
2489	туть	2	0.0
2490	потая	2	0.0
2491	верея	2	0.0
2492	подняться	2	0.0
2493	зуб	2	0.0
2494	пугвица	2	0.0
2495	вальячный	2	0.0
2496	вальяк	2	0.0
2497	лить	2	0.0
2498	пленко́	2	0.0
2499	перемахивать	2	0.0
2500	незнаемый	2	0.0
2501	потряхивать	2	0.0
2502	мясо	2	0.0
2503	помешаться	2	0.0
2504	премладой	2	0.0
2505	постельник	2	0.0
2506	стлатить	2	0.0
2507	большина	2	0.0
2508	любить	2	0.0
2509	коро́тать	2	0.0
2510	отныне	2	0.0
2511	до́	2	0.0
2512	диди	2	0.0
2513	чусовая	2	0.0
2514	вылить	2	0.0
2515	облить	2	0.0
2516	портище	2	0.0
2517	подслепый	2	0.0
2518	обносить	2	0.0
2519	надсмеялася	2	0.0
2520	безумница	2	0.0
2521	навалилася	2	0.0
2522	подслепоё	2	0.0
2523	копьи	2	0.0
2524	вынести	2	0.0
2525	столбик	2	0.0
2526	перила	2	0.0
2527	приосыпаться	2	0.0
2528	здолой	2	0.0
2529	казаться	2	0.0
2530	буря	2	0.0
2531	па́дёр	2	0.0
2532	развоевать	2	0.0
2533	этта	2	0.0
2534	помитуситься	2	0.0
2535	обсадить	2	0.0
2536	едный	2	0.0
2537	родить	2	0.0
2538	ход	2	0.0
2539	приворотить	2	0.0
2540	нать	2	0.0
2541	рато́вище	2	0.0
2542	роды	2	0.0
2543	взамуж	2	0.0
2544	скажу́т	2	0.0
2545	высота	2	0.0
2546	глубот	2	0.0
2547	леденец	2	0.0
2548	заморскаго	2	0.0
2549	выбегать	2	0.0
2550	вставить	2	0.0
2551	прибивано	2	0.0
2552	якутский	2	0.0
2553	воткнуть	2	0.0
2554	горносталь	2	0.0
2555	ко́рабле	2	0.0
2556	заморския	2	0.0
2557	турином	2	0.0
2558	чердак	2	0.0
2559	целовальник	2	0.0
2560	камка	2	0.0
2561	камочка	2	0.0
2562	узор	2	0.0
2563	замысел	2	0.0
2564	погнуться	2	0.0
2565	берёжка	2	0.0
2566	наипаче	2	0.0
2567	княженецкия	2	0.0
2568	боярския	2	0.0
2569	дворянския	2	0.0
2570	загон	2	0.0
2571	непаханый	2	0.0
2572	неараный	2	0.0
2573	снарядный	2	0.0
2574	златоверховатый	2	0.0
2575	зазвонить	2	0.0
2576	сенный	2	0.0
2577	подить	2	0.0
2578	испугалася	2	0.0
2579	ноженька	2	0.0
2580	кровать	2	0.0
2581	перина	2	0.0
2582	целовалисить	2	0.0
2583	поменялисить	2	0.0
2584	отъезжать	2	0.0
2585	вздумать	2	0.0
2586	флот	2	0.0
2587	прибыть	2	0.0
2588	по́тык	2	0.0
2589	синё	2	0.0
2590	морё	2	0.0
2591	корь	2	0.0
2592	далечо	2	0.0
2593	раздёрнуть	2	0.0
2594	раздуматься	2	0.0
2595	томный	2	0.0
2596	попить	2	0.0
2597	усмотреть	2	0.0
2598	прощение	2	0.0
2599	за́тресье	2	0.0
2600	далечь	2	0.0
2601	поворотилася	2	0.0
2602	поклонилася	2	0.0
2603	обратно	2	0.0
2604	рубашка	2	0.0
2605	тревожить	2	0.0
2606	миловать	2	0.0
2607	изотчин	2	0.0
2608	провести	2	0.0
2609	получить	2	0.0
2610	дру́гиий	2	0.0
2611	ши́рок	2	0.0
2612	клониться	2	0.0
2613	зачим	2	0.0
2614	охвочий	2	0.0
2615	золоченый	2	0.0
2616	годичком	2	0.0
2617	по́играть	2	0.0
2618	доступить	2	0.0
2619	призаступить	2	0.0
2620	налететь	2	0.0
2621	незгодушка	2	0.0
2622	раскоряка	2	0.0
2623	стольня	2	0.0
2624	поскакать	2	0.0
2625	сыру́	2	0.0
2626	медный	2	0.0
2627	христовский	2	0.0
2628	зарыть	2	0.0
2629	желты́	2	0.0
2630	подземельный	2	0.0
2631	подзе́мелье	2	0.0
2632	сдёрнуть	2	0.0
2633	расхлыстать	2	0.0
2634	отпускать	2	0.0
2635	подземелье	2	0.0
2636	помазать	2	0.0
2637	съедать	2	0.0
2638	диво	2	0.0
2639	крестовыя	2	0.0
2640	селенный	2	0.0
2641	подсватывать	2	0.0
2642	доведывать	2	0.0
2643	напиться	2	0.0
2644	справляться	2	0.0
2645	расстанок	2	0.0
2646	крестовскиий	2	0.0
2647	го́лов	2	0.0
2648	пусть	2	0.0
2649	скрозить	2	0.0
2650	рад	2	0.0
2651	каличий	2	0.0
2652	бросалася	2	0.0
2653	досыта	2	0.0
2654	допьяна	2	0.0
2655	подсумок	2	0.0
2656	ладный	2	0.0
2657	легко	2	0.0
2658	назади	2	0.0
2659	никола	2	0.0
2660	царския	2	0.0
2661	досадушка	2	0.0
2662	молотый	2	0.0
2663	гвоздь	2	0.0
2664	сестрица	2	0.0
2665	городовыя	2	0.0
2666	покоить	2	0.0
2667	третьиий	2	0.0
2668	подават	2	0.0
2669	занести	2	0.0
2670	осударь	2	0.0
2671	сватание	2	0.0
2672	скорить	2	0.0
2673	круглый	2	0.0
2674	прочитывать	2	0.0
2675	пе́рво	2	0.0
2676	дальна	2	0.0
2677	пановя	2	0.0
2678	улановить	2	0.0
2679	белу́	2	0.0
2680	перво́ть	2	0.0
2681	дикий	2	0.0
2682	вепрь	2	0.0
2683	занавес	2	0.0
2684	мурза	2	0.0
2685	суженый	2	0.0
2686	пересуживать	2	0.0
2687	ряженый	2	0.0
2688	переряживать	2	0.0
2689	развернуть	2	0.0
2690	рассказывать	2	0.0
2691	обвернуться	2	0.0
2692	высылка	2	0.0
2693	шелко́вый	2	0.0
2694	хвальный	2	0.0
2695	трепало	2	0.0
2696	оплеталася	2	0.0
2697	неверныий	2	0.0
2698	сдаваться	2	0.0
2699	пирование	2	0.0
2700	комонь	2	0.0
2701	пущать	2	0.0
2702	ставровый	2	0.0
2703	невзгодушка	2	0.0
2704	выручить	2	0.0
2705	подрубить	2	0.0
2706	нарекать	2	0.0
2707	стегно	2	0.0
2708	худо	2	0.0
2709	благодарствовать	2	0.0
2710	поддать	2	0.0
2711	домашний	2	0.0
2712	отдохнуть	2	0.0
2713	ложнить	2	0.0
2714	расколоть	2	0.0
2715	равненек	2	0.0
2716	равный	2	0.0
2717	поборотися	2	0.0
2718	либо	2	0.0
2719	помереть	2	0.0
2720	гусельник	2	0.0
2721	затюремщичок	2	0.0
2722	горазд	2	0.0
2723	разгневить	2	0.0
2724	смета	2	0.0
2725	поразгневатить	2	0.0
2726	памятовать	2	0.0
2727	попадывать	2	0.0
2728	чернильница	2	0.0
2729	помакивать	2	0.0
2730	столование	2	0.0
2731	многа	2	0.0
2732	похвалиться	2	0.0
2733	полонить	2	0.0
2734	зме	2	0.0
2735	ускок	2	0.0
2736	кониный	2	0.0
2737	вымётывать	2	0.0
2738	корабельщик	2	0.0
2739	владыка	2	0.0
2740	черниговский	2	0.0
2741	косматочко	2	0.0
2742	троелеточко	2	0.0
2743	поводок	2	0.0
2744	копыто	2	0.0
2745	посапыватить	2	0.0
2746	выхватыватить	2	0.0
2747	побрасыватить	2	0.0
2748	шелко́ть	2	0.0
2749	купецкий	2	0.0
2750	бурко	2	0.0
2751	долой	2	0.0
2752	возго́ворить	2	0.0
2753	церковный	2	0.0
2754	земля́м	2	0.0
2755	словечко	2	0.0
2756	полюбилось	2	0.0
2757	вешатить	2	0.0
2758	ключик	2	0.0
2759	гремячий	2	0.0
2760	пымать	2	0.0
2761	лев	2	0.0
2762	извести	2	0.0
2763	данилин	2	0.0
2764	въезжать	2	0.0
2765	безопасочный	2	0.0
2766	надежинька	2	0.0
2767	надёжа	2	0.0
2768	чаять	2	0.0
2769	прогневаться	2	0.0
2770	прирубить	2	0.0
2771	слониться	2	0.0
2772	тупой	2	0.0
2773	упасть	2	0.0
2774	покрыть	2	0.0
2775	дво́р	2	0.0
2776	проститься	2	0.0
2777	валяться	2	0.0
2778	выпущать	2	0.0
2779	погодушка	2	0.0
2780	туман	2	0.0
2781	городок	2	0.0
2782	гавань	2	0.0
2783	она…	2	0.0
2784	еретица	2	0.0
2785	ронить	2	0.0
2786	шлюпка	2	0.0
2787	шлюпочка	2	0.0
2788	набирать	2	0.0
2789	друга	2	0.0
2790	цел	2	0.0
2791	корабельщичок	2	0.0
2792	купить	2	0.0
2793	чернила	2	0.0
2794	глебов	2	0.0
2795	княжить	2	0.0
2796	неуступчивый	2	0.0
2797	разъяриться	2	0.0
2798	красно́	2	0.0
2799	коси́щатый	2	0.0
2800	дружьё	2	0.0
2801	зазвенеть	2	0.0
2802	тепереча	2	0.0
2803	сгонил	2	0.0
2804	загадочка	2	0.0
2805	лето	2	0.0
2806	загана	2	0.0
2807	хитромудровать	2	0.0
2808	кореньице	2	0.0
2809	лыжа	2	0.0
2810	москва	2	0.0
2811	мясный	2	0.0
2812	соко́ть	2	0.0
2813	прыть	2	0.0
2814	прирасхвастаться	2	0.0
2815	сапог	2	0.0
2816	гвоздечь	2	0.0
2817	злачный	2	0.0
2818	тихо	2	0.0
2819	винный	2	0.0
2820	потратиться	2	0.0
2821	доносить	2	0.0
2822	доходить	2	0.0
2823	петровичный	2	0.0
2824	знат	2	0.0
2825	замок	2	0.0
2826	учуть	2	0.0
2827	ставаета	2	0.0
2828	середний	2	0.0
2829	закатать	2	0.0
2830	косящато	2	0.0
2831	припасть	2	0.0
2832	посвататься	2	0.0
2833	порядком	2	0.0
2834	русски	2	0.0
2835	полна	2	0.0
2836	сделатить	2	0.0
2837	калач	2	0.0
2838	духу́	2	0.0
2839	повыдать	2	0.0
2840	меж	2	0.0
2841	бусть	2	0.0
2842	суздаль	2	0.0
2843	светлоя	2	0.0
2844	неприказать	2	0.0
2845	олёшина	2	0.0
2846	окно	2	0.0
2847	змеевич	2	0.0
2848	охват	2	0.0
2849	гортань	2	0.0
2850	подстолье	2	0.0
2851	волочилася	2	0.0
2852	задавилася	2	0.0
2853	мину́ть	2	0.0
2854	пирог	2	0.0
2855	вымаленький	2	0.0
2856	екимушко	2	0.0
2857	припой	2	0.0
2858	пеший	2	0.0
2859	подпираться	2	0.0
2860	бумажноё	2	0.0
2861	вседержитель	2	0.0
2862	богородици	2	0.0
2863	крупный	2	0.0
2864	зычать	2	0.0
2865	стоптать	2	0.0
2866	подвернуться	2	0.0
2867	лошадиноя	2	0.0
2868	великой	2	0.0
2869	роман	2	0.0
2870	престариться	2	0.0
2871	микит	2	0.0
2872	широкиий	2	0.0
2873	находить	2	0.0
2874	подстёгивать	2	0.0
2875	отчего	2	0.0
2876	пускай	2	0.0
2877	тянуть	2	0.0
2878	ребятушка	2	0.0
2879	вдовиной	2	0.0
2880	поломалисить	2	0.0
2881	покатилися	2	0.0
2882	ослезти	2	0.0
2883	моёго	2	0.0
2884	утешаться	2	0.0
2885	близко	2	0.0
2886	соезжалисить	2	0.0
2887	палицьмить	2	0.0
2888	свернулисить	2	0.0
2889	сечься	2	0.0
2890	пощербалисить	2	0.0
2891	рукопашка	2	0.0
2892	дубьё	2	0.0
2893	побра́таться	2	0.0
2894	побрататься	2	0.0
2895	ребро	2	0.0
2896	мур	2	0.0
2897	на́скоро	2	0.0
2898	владеть	2	0.0
2899	благословеньице	2	0.0
2900	черкальский	2	0.0
2901	стаивать	2	0.0
2902	стаканчик	2	0.0
2903	княжеский	2	0.0
2904	опускаться	2	0.0
2905	забегать	2	0.0
2906	ниже	2	0.0
2907	сладкиима	2	0.0
2908	башенка	2	0.0
2909	воздух	2	0.0
2910	княгинюшка	2	0.0
2911	малый	2	0.0
2912	просыпалисить	2	0.0
2913	вы́сок	2	0.0
2914	полю́	2	0.0
2915	отцов	2	0.0
2916	ма́терь	2	0.0
2917	вдовить	2	0.0
2918	сиротать	2	0.0
2919	детушки	2	0.0
2920	участь	2	0.0
2921	смелость	2	0.0
2922	подтягивать	2	0.0
2923	ржа́веять	2	0.0
2924	простилася	2	0.0
2925	воротилася	2	0.0
2926	было́	2	0.0
2927	днём	2	0.0
2928	дожжито	2	0.0
2929	испрострелить	2	0.0
2930	исполнить	2	0.0
2931	подтыкаться	2	0.0
2932	божья	2	0.0
2933	городо́вый	2	0.0
2934	придверник	2	0.0
2935	жалобу́	2	0.0
2936	гонец	2	0.0
2937	жалешенький	2	0.0
2938	за́печка	2	0.0
2939	вскочить	2	0.0
2940	опущаться	2	0.0
2941	персте́нь	2	0.0
2942	наказ	2	0.0
2943	короткий	2	0.0
2944	дивый	2	0.0
2945	утопить	2	0.0
2946	мо́лода	2	0.0
2947	посидеть	2	0.0
2948	охаживать	2	0.0
2949	женитьба	2	0.0
2950	здоровьице	2	0.0
2951	отвернуться	2	0.0
2952	разгорелось	2	0.0
2953	стольничать	2	0.0
2954	насмехаться	2	0.0
2955	калена́	2	0.0
2956	причалин	2	0.0
2957	горячее	2	0.0
2958	беремя	2	0.0
2959	сколь	2	0.0
2960	вечеринка	2	0.0
2961	пенять	2	0.0
2962	сбежать	2	0.0
2963	броситься	2	0.0
2964	детина	2	0.0
2965	изрубить	2	0.0
2966	братеник	2	0.0
2967	афимья	2	0.0
2968	водилася	2	0.0
2969	хитрей	2	0.0
2970	кумушка	2	0.0
2971	сук	2	0.0
2972	прелестивый	2	0.0
2973	обвернулася	2	0.0
2974	ресничка	2	0.0
2975	бобр	2	0.0
2976	среднее	2	0.0
2977	выстават	2	0.0
2978	плечи	2	0.0
2979	вели	2	0.0
2980	по́греб	2	0.0
2981	потюрёмщичка	2	0.0
2982	укра́ина	2	0.0
2983	служивать	2	0.0
2984	доко	2	0.0
2985	чета	2	0.0
2986	зло	2	0.0
2987	красивый	2	0.0
2988	гроза	2	0.0
2989	подвязывать	2	0.0
2990	чистыий	2	0.0
2991	затоптать	2	0.0
2992	ступат	2	0.0
2993	кругом	2	0.0
2994	вылететь	2	0.0
2995	ткать	2	0.0
2996	которо	2	0.0
2997	руки́	2	0.0
2998	живому́	2	0.0
2999	выстрелить	2	0.0
3000	выхватить	2	0.0
3001	сердцо́	2	0.0
3002	коый	2	0.0
3003	замахнуться	2	0.0
3004	поезженый	2	0.0
3005	силен	2	0.0
3006	половинка	2	0.0
3007	до́стрелить	2	0.0
3008	утроба	2	0.0
3009	отрок	2	0.0
3010	протечь	2	0.0
3011	перинушко	2	0.0
3012	сомутиться	2	0.0
3013	раскинал	2	0.0
3014	двоить	2	0.0
3015	закипеть	2	0.0
3016	боченька	2	0.0
3017	подарение	2	0.0
3018	богатырскиех	2	0.0
3019	скочили	2	0.0
3020	палочка	2	0.0
3021	тяга	2	0.0
3022	неповоротливый	2	0.0
3023	помощь	2	0.0
3024	нерусский	2	0.0
3025	подрезать	2	0.0
3026	поляковать	2	0.0
3027	сеславьй	2	0.0
3028	храбрый	2	0.0
3029	чествовать	2	0.0
3030	похаживат	2	0.0
3031	помахиват	2	0.0
3032	поворачиват	2	0.0
3033	неизменный	2	0.0
3034	навстречу	2	0.0
3035	избесчествовать	2	0.0
3036	забегат	2	0.0
3037	сохватать	2	0.0
3038	всеять	2	0.0
3039	гольяшный	2	0.0
3040	вынимат	2	0.0
3041	карта	2	0.0
3042	ту́гойя	2	0.0
3043	калену́	2	0.0
3044	направлять	2	0.0
3045	поколачивать	2	0.0
3046	мурзамецкий	2	0.0
3047	сердитый	2	0.0
3048	третьея	2	0.0
3049	ножища	2	0.0
3050	кинжалище	2	0.0
3051	мошь	2	0.0
3052	сем	2	0.0
3053	ества	2	0.0
3054	назём	2	0.0
3055	назма	2	0.0
3056	умываться	2	0.0
3057	плёточка	2	0.0
3058	хлыщ	2	0.0
3059	видлить	2	0.0
3060	сядучить	2	0.0
3061	поедучий	2	0.0
3062	проме́ж	2	0.0
3063	притоптать	2	0.0
3064	мож	2	0.0
3065	отъехатить	2	0.0
3066	глас	2	0.0
3067	гласить	2	0.0
3068	побиться	2	0.0
3069	расступиться	2	0.0
3070	прижрать	2	0.0
3071	змеиныий	2	0.0
3072	князевичный	2	0.0
3073	последний	2	0.0
3074	состариться	2	0.0
3075	шестьдесят	2	0.0
3076	прихватывать	2	0.0
3077	всим	2	0.0
3078	подпружина	2	0.0
3079	железо	2	0.0
3080	вить	2	0.0
3081	э	2	0.0
3082	истить	2	0.0
3083	почему	2	0.0
3084	поединщик	2	0.0
3085	звеличать	2	0.0
3086	сту	2	0.0
3087	конный	2	0.0
3088	серёдка	2	0.0
3089	уливаться	2	0.0
3090	пьяныий	2	0.0
3091	совет	2	0.0
3092	советовать	2	0.0
3093	воз	2	0.0
3094	перекат	2	0.0
3095	краю́	2	0.0
3096	затрубить	2	0.0
3097	турий	2	0.0
3098	бородушка	2	0.0
3099	разбить	2	0.0
3100	засвистеть	2	0.0
3101	протекать	2	0.0
3102	лагерь	2	0.0
3103	восстать	2	0.0
3104	впятеро	2	0.0
3105	ночное	2	0.0
3106	подорожник	2	0.0
3107	неминуемый	2	0.0
3108	уздечик	2	0.0
3109	шеломчать	2	0.0
3110	обращаться	2	0.0
3111	устать	2	0.0
3112	глубокоём	2	0.0
3113	пан	2	0.0
3114	чернеться	2	0.0
3115	белеться	2	0.0
3116	заслышать	2	0.0
3117	борзо	2	0.0
3118	водиться	2	0.0
3119	прохожий	2	0.0
3120	проезжий	2	0.0
3121	прорыскивать	2	0.0
3122	пролетывать	2	0.0
3123	ключевой	2	0.0
3124	утираться	2	0.0
3125	воробей	2	0.0
3126	книга	2	0.0
3127	сварить	2	0.0
3128	неви́д	2	0.0
3129	потерить	2	0.0
3130	вольнёго	2	0.0
3131	соехаться	2	0.0
3132	цепь	2	0.0
3133	плотничек	2	0.0
3134	приснять	2	0.0
3135	ноздря	2	0.0
3136	наезжавать	2	0.0
3137	гадина	2	0.0
3138	перегадина	2	0.0
3139	белобокий	2	0.0
3140	пустопёрый	2	0.0
3141	пустопера	2	0.0
3142	загумение	2	0.0
3143	считать	2	0.0
3144	отяпыхать	2	0.0
3145	прибавить	2	0.0
3146	алябыш	2	0.0
3147	поедь	2	0.0
3148	заменяться	2	0.0
3149	блада	2	0.0
3150	штея	2	0.0
3151	караульная	2	0.0
3152	отпустить	2	0.0
3153	загорелисить	2	0.0
3154	насадка	2	0.0
3155	укладеный	2	0.0
3156	прижимать	2	0.0
3157	милоё	2	0.0
3158	сердечноё	2	0.0
3159	сотворить	2	0.0
3160	прижить	2	0.0
3161	дёржать	2	0.0
3162	вызнять	2	0.0
3163	платьё	2	0.0
3164	оторвать	2	0.0
3165	опраксу	2	0.0
3166	одеяло	2	0.0
3167	широко́м	2	0.0
3168	сойти	2	0.0
3169	пяту́	2	0.0
3170	полагать	2	0.0
3171	подколенныий	2	0.0
3172	повинный	2	0.0
3173	отсылать	2	0.0
3174	опракс	2	0.0
3175	решётка	2	0.0
3176	подпотничек	2	0.0
3177	покладывать	2	0.0
3178	пряжечка	2	0.0
3179	тянуться	2	0.0
3180	повод	2	0.0
3181	встать	2	0.0
3182	поздоровкаться	2	0.0
3183	напущать	2	0.0
3184	татарскоя	2	0.0
3185	первыий	2	0.0
3186	татар	2	0.0
3187	расковать	2	0.0
3188	развязать	2	0.0
3189	одёжа	2	0.0
3190	крепкиий	2	0.0
3191	опуститься	2	0.0
3192	разрывчатый	2	0.0
3193	крышка	2	0.0
3194	невеликий	2	0.0
3195	проголзнуть	2	0.0
3196	крыша	2	0.0
3197	скорошенький	2	0.0
3198	старинка	2	0.0
3199	родом	2	0.0
3200	воронёнок	2	0.0
3201	заолешанин	2	0.0
3202	попёхивать	2	0.0
3203	поталкивать	2	0.0
3204	ежели	2	0.0
3205	во́рон	2	0.0
3206	сушиться	2	0.0
3207	одолеть	2	0.0
3208	татарев	2	0.0
3209	поколоть	2	0.0
3210	потоптать	2	0.0
3211	люто	2	0.0
3212	разлететься	2	0.0
3213	косточка	2	0.0
3214	сафьянный	2	0.0
